PIUUID	UUIDS	NUMPAPERS
7e6391f0-a9c2-3a0e-a7c6-a644d28c9068	3becc1a6-fd82-3a5a-b8fb-be45a8d49908,e4145836-d8b1-3534-939b-44e09c57d4e5,b127ec11-142e-3964-a430-1a6c343054d0,808df34c-8159-35b4-b761-a9c401cc345a,690936a7-a6f7-3a8e-96c6-f979ef157aff,e96ee8be-9de9-34a9-b33e-00b65dc0e468,8803a796-7103-35c8-8d44-ac83d6cf1160,711a4e51-c089-3c62-a357-3c1bc7273fee,70a356c7-b123-39b0-b6b0-60602531fc1c,56765edf-6e39-369e-aacd-fd9ec7bca259,e582dd13-22ed-3497-9bfa-a94968092bc9,223b729f-5aaf-3c4d-b667-179b25940853,9c87c83a-6b05-38c2-b41a-b11bb1024909,a4f6d29a-b407-3166-ae1d-959c91ad7997,a30164c1-010b-31e0-a3c4-d5b37e3912e2,e87d50bc-3e46-3cc6-9055-8d71c9a7eacf,b776b884-f752-3c57-8163-98846d442366,d2a17615-df28-3c18-b396-46302772df97,f936cb0a-f7c6-3160-8ed1-e404daf8742e,95eb6ad1-19c9-33f6-974e-bf42f2962f9f,f79490d7-bf76-3b4f-a52f-6ee194b49b22,b74d3533-2437-374b-9c5e-10287ff8da20,d4d41bb1-6ade-38a2-9bde-ab2d9d0f38a1,12524d75-a56d-3e64-92e5-9ab34da92749,54dd1d21-e9b0-3e06-9529-59c3bbce1f40,f8e6ce52-033a-35ac-a157-fb7d9ec2c26e,2f833541-7770-3107-b85e-2b309efebb7b,9ca89e5a-02a1-3b0f-bafb-4f820b2aa480,4e303674-e299-367c-acce-192576038e5a,7e1b1a65-37c0-3ab7-a35c-95783982e9e9,6a5f53b9-7d69-3cf9-9af2-b5b987918d7c,5b21947f-42ec-3327-bca2-0c3d460f3663,82838238-5bbe-3f40-9fe2-0011b16e4fe6,519cf208-e62b-3600-8d3b-81b10965723e,47db6d42-ae71-396f-995a-d6b204d24d8d,9867987f-14eb-358c-ae06-3007687ad0f6,f7ae5ffa-b36d-34df-a5ac-beab81698125,5eb23c8e-8d2c-38fa-915c-b77665b9a837,9870532f-000f-320e-a60c-9d5e22abf0f8,0bd08965-4c99-3bfc-a32f-344be055924a,ea5bbb59-f0eb-3e49-8faa-c7b1139034f5,f336c8b8-d662-3bcc-a497-c1ca94f59455,f1ec0e6d-f7cf-371e-92bc-4286eb725ed3,e8ae02b3-d46a-3651-b6e8-ac600e970dd2,407aeaba-36f7-36a3-8a9d-397e47b6d09a,1b8a7a17-221b-362d-aa38-3f3ac11cf1ae,90fd7cd9-d4e5-3fc8-b089-de8741432385,1df6a8d2-1fb3-397f-8937-07ffa29427d0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6aebe7af-71a0-3508-8466-c4b69194f79d	f5540a5a-8bf3-3f43-a067-88d0a4239d59,f71e4985-f7e8-3ad8-ae99-25ee6867c965,d1a7ebe3-a64e-3ae8-b7b9-8fcbcceda32f,e428c156-1cb5-30f7-936b-f58b9cb74939,ce5db651-ec99-3e9b-9a06-1908a99464e1,c2747640-cc95-3419-bfea-b006409b2bd4,bf377b2b-4667-3958-a92d-ba6d8af33d9d,354b44ed-39a2-362a-94a9-86bacc4e2ffb,45865eee-c7c1-3303-b8df-aa869722cc4c,ef17956c-b907-3aa6-adfa-c4ddb1ddf41b,222e8c4f-db91-3665-874a-e158511ab055,f7b92c8e-e22a-3ff2-babc-d7a81aa45747,2331b870-bc55-3c27-9c8d-e48fc36d6d97,2d2198a3-2d33-3ab7-90f2-d2deb81e3066,0ebd0bb9-7d2d-36d3-9748-4a518edb9fed,2e9b7800-ca2e-3a39-8712-9f3146596951,19054d91-9606-3895-b03f-760a9dfe7fb8,ea42c2ee-430b-3669-b6fd-def4eb28ba10,7488e5a3-1f17-3d46-8841-247a53d3a419,c1857a3e-4dd7-37f9-9240-2d34d7578b2c,6cdf7eb3-43fe-3245-bd19-9f6203518783,c11f1406-bfeb-390a-9cbb-4be1721bfd52,34f96465-f639-3d4a-a90d-5023631f3cd9,63b6bf92-7d2c-36ec-a505-84aa33b2a940,7d0d0821-6b6d-330a-80a2-9139842804cb	8,5,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
2bbdb47e-af94-368e-8ec1-2974370ab5dc	658a37c6-c0e5-3259-8694-844c5b334bd8,70119b7f-aed8-3f5e-90a8-888673a0dcb3,c47776cf-6e5a-359c-bfde-c1eceb024a84,eb602f5f-20a3-3eff-bdf2-4c1661a75331	1,1,1,1
1d5e4435-0370-3dff-8ef8-d4f2143ebedc	a49b762e-e03d-354b-93c6-758d4a6bbb71,3d9115d5-d3b3-32ae-8dd8-429ed71ed6ba,8a7be6b6-872e-3f46-baf6-8a810a732047,e7246df8-2604-3e3e-a49a-f0389272c487,451e0494-5f0f-39db-bfd9-b2088c9c4eff,7c77a73d-ce9b-301d-b290-0261c1296614,5678f422-4e4c-3dab-b8c2-8910e862b15c,a675b4eb-334d-3986-913b-9b4daad6ad52,b01d5ec3-c014-3458-aeed-f4520a5dc858,d804a4f1-866d-3968-a336-16549c3f015d,7f717e74-59dc-37bb-8386-be598f59aaea,15546880-6ffa-3135-81a4-0745c4067615,c7ec051e-b7a9-35c8-97dc-5fd941307f38,e7d63c9e-6ac1-3247-a1ae-ff93e8487511,d6147408-f42a-334f-9d28-f8a9bc48eff2,984cb617-62a7-3296-946d-7081edfccf2f,ffff1cc7-4698-3d76-91d4-91468b3a30c7,7d23878b-44f9-3bf1-9e02-838bcbbcaed2,60b5445a-417c-3ace-b471-05a6480bcf42,7bdf1aa0-8d14-3b87-9aa0-c8c20bf71bf0,424fb446-68b6-3f90-a863-2f1f4e85c6fd,f821cab7-ba96-39dd-9c2a-839a840da735,64e1f4c9-e302-34bb-9fa9-31e8e461ef29,c55561a6-6632-3644-bff7-d2b4fbc414e3,761b6666-6909-3e7c-9dc7-57aada7e20d1,74031e10-7ced-356c-ad45-48aa4f711814,f53706d8-4c42-3805-8d44-d311adec94f0,86dbc63d-f766-3279-9b71-f912bae82e1e,aa89f99e-c002-3161-8bca-8437f1e7626c,e2d8b206-7afc-3701-99b7-47090106146a,efd46546-f028-3388-a689-78e44dc6506a,882c8918-05f2-3158-b001-35050d325608,1eaa1ba9-e058-3644-841a-f2b2c269a4f0,c3b122ff-bd6f-3160-9e3e-0e96cf33100f,35d6d659-88b2-3d56-ac87-e853db18ecf1,f5ea23a8-f819-3030-a465-263297c79d13,f92250e6-ca85-3b60-94b9-9e58dc46b7eb,937e3e5f-b1f8-3bf0-8dbd-ce8a1846d862,b4cd5b20-8bdb-3c94-b09c-3f9d33387d80,b7cdf7dc-4dc3-36be-af74-6102a1b683c0,2cbc4599-6d69-390c-a54b-43f73cc3572e,3e2b03f5-1100-3d1b-b52a-8b146857d028,97a16aa4-3527-364b-a932-310f7fdce531,1cff4e8b-6930-35a8-8d34-2b95e8373d65	13,7,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9c485dfb-f6be-30b0-81ab-75e540b59f8f	2f40c9e9-8292-3e79-9906-0ce87c51d0c4,b954a16e-322f-35cb-9999-89d5609a332c,71664e4d-0d43-3b53-a8e9-181cecacea21,54dd1d21-e9b0-3e06-9529-59c3bbce1f40,41832543-95e8-38d0-8aaf-485be08181c3,33b26e99-4042-378c-9e98-67adf1912d52,2f7405cc-e4c8-372d-a9ed-5a97faffcf8f,fdf96793-f2f0-3b77-8137-56611b533a31	1,1,1,1,1,1,1,1
9fec064e-4d9b-3cfa-afc5-57a5c6503754	b326860c-66be-3e01-836d-039b34e950ad,18b49fff-bf6f-3871-b118-4e098188032f,e4feebfb-e62c-3ea4-b60d-236781c4002b,cb574bc9-68e9-3c06-a993-2f0ec52bc87d,0f04a8f8-bc44-30e8-a8d5-162269731b58	2,2,1,1,1
6ce2b59d-a7a2-350e-a4af-08c32667549e	ad3c8044-26e6-3ead-9ca8-a1b61ffbc64a,b868bfa2-6a3b-33dd-91b6-6e1a51d03bce,214334e9-a776-3c38-9b16-3fb389fcaba0,d34a5ae3-0118-350c-96d7-82c8dd40b70f,3b506b06-c474-3171-9693-b5c629fe2b9f,ba0db9d1-1572-36bf-808c-f17306a16e50,a4c7ab26-6756-3c36-90a2-ee4b000b3482,a920d773-98a3-3d65-b109-cd282c0c88dd,111f1468-e87e-3074-9973-fbfcccb96acb,199bed5c-80d8-32bb-890c-f7423da971d4,e50b5a1a-7a17-3a69-be85-071de6c94ed3,b606a4b8-19bd-3c66-80bb-4a134e01e78f,37a96e69-32cb-3402-bb00-5d0014bb7c35,52efc7a1-37ee-30f9-a4c3-60357cbaedc8,9ec85ed2-321a-360c-9c2f-2c92be28d274,6b38a451-f9e4-3c1d-b075-cf07c9c00729,55cdc701-1e01-3de2-a5a7-8eac04fb0d62,a4df39ca-9b86-36ca-979a-b8472d574c76,a9bb2d21-2336-303b-9629-799dfa29759c,95a3e638-5db0-3630-97c9-ce6ff73f7852,857f1e5b-73ee-36a1-8b57-f43bb25679ac,efb100f8-934f-3cc3-b431-fffc1210b420,20946342-6e6c-3632-b50e-d814949589eb,b7350faa-851b-33f5-8979-5ba60e7092cb,487c509e-6880-3733-8311-2ebad726e608,99c1af7a-1352-32d1-948e-3a545f6bece6	3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b6178254-fc04-3678-8de2-adc8b8a11b8c	b5adc242-ea51-3084-9b8b-bf01ae415f33,ac0899e7-7401-34cb-9ba4-f498450f5c72,7eb07f71-573b-314a-9433-bd0cc2a02d67,186c59b2-b9bf-3aff-b0b8-ba04a95f1f06,befeff4d-ce06-3da2-84b6-d1a4c2ee8dc9,b1e46ebd-5c7d-3f43-b78c-f0967cd96cb3,20404204-9b70-35b1-bb1b-fe6664b008b1,db3e2af8-fba2-3852-baa0-a5eb0dcb8f4b,9f097eba-b368-3f38-bce2-d365d2e9d757,a066c921-6eb9-3f74-8366-02c038ef6ae5,9c544737-005f-39a9-8fad-05def06f0442,c8c712c2-ff38-362c-9b1b-70a8f6cdd18f,2fa48b1a-5f0e-3e41-8ac0-e8fdb38f72fe,2ca6818e-f68f-36c7-abc8-eb9e494f4a8b,5dde74e1-be96-3caf-91c4-1cdbef0584c4,884d9f83-82d3-3dfd-82db-885334c39c34,89f7fa66-3ee5-3cf6-97d4-fefdcdb6473c,b3d299f3-458c-3300-bc2c-ecf6fe370471,ef16388d-1973-34a9-9c78-0f66dcb286b5,0369cd17-b976-348b-8f6f-5bff0ab35d36,bb2d63cd-c993-3e0d-9ada-35275a4fa687,73d927d4-1c82-36e7-b680-cdb6a85ddaf9,dd92ddcb-1a23-3810-b503-a2ae5e53c96b,690e4888-1410-399d-aa94-2ff7e55caab2,4b2bb5da-0b82-3248-821f-579a32daa830,381b64eb-8522-3b53-9237-458440b868ae,f0b0eb4d-b6de-3f37-9ae4-a04e5cac40d9,e372c53a-8ffd-38c4-be09-b1b57b3185c0,a4fa5014-1723-3dfe-ac58-7a05fbf6d450,551f9fad-0622-3036-9f5b-359865a37c8f,f98745c6-341a-3d4d-9494-771ef52de288,dbf97869-dc41-3078-9595-108a3807b090,e4fa3725-bf3a-35e4-a7b9-c1ba1db47ca0,4d4356eb-33c9-3a3e-952c-ad6c76e1373f,caaf4dad-b2f4-33d9-a043-f0512f8f0d4e,a2a9f118-3df2-3a96-ba32-67bd189d4ba3,6d6c38ec-5cd9-3862-9585-e5ca57068d2a,f6e430b2-754c-3fcd-abb2-c422d28b75f5	12,7,5,5,5,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61c50c36-a250-326f-b3d0-e20c41ffb1b1	d9649ecb-865d-39ce-a0f7-aa39d49907ec,836b4abb-7f20-3e96-8eed-ae1db5c1103d,8cc291d9-342e-3d4f-93fe-d08eff708020,bc89e794-25ef-37ca-a607-a98bbb08a872,ab771edf-5939-3c3d-a4da-8c40e1bdaf96,34d9b0ea-430e-3a29-8788-186f11db7cc4,ad6ef271-ab3a-326f-a9dc-98b15b9c8a94,11c7c773-3bc7-391e-9391-6fbfa857f554,72703849-6532-3ee7-993f-2830621bda24	1,1,1,1,1,1,1,1,1
7d0815c5-d61d-3966-8c76-e649e1484d81	0be49a4e-7943-39af-8780-2fcbc1afb63b,229f277f-3ae2-33df-8dfc-93a39c797b7b,30413720-a89d-3b79-898a-9f870606e157,6d6c38ec-5cd9-3862-9585-e5ca57068d2a	1,1,1,1
64cd96f7-ed7c-3225-99ab-eb0a521ea84f	76b8fe93-b653-3d99-b0d9-00749793c505,84d83086-ca63-323e-91ac-b3022ed03291,925d09f5-63fe-37f6-a2b7-9d5d9230851f,12db4ba5-563a-3ee9-8cfc-29f357cd8721,ad0d10bd-4c8e-384b-9b5d-f28c65c25fb0	2,1,1,1,1
d5e0c9f8-fe69-32dc-a0b1-4eaf323b5807	2b67ecbb-cb69-368c-9867-861067ac5fd1,01e6a721-488b-3704-9852-254289957015,f1400655-54cd-3d35-ae34-11910ef5a9f7,b7b2facd-e1d7-308d-80da-a3cd9f37cff0,ef5d3515-ded1-30a0-afac-638595801b49,ea1744fb-b229-34cc-ac12-b81bb056c52d,9b8d3f48-4ccf-3c57-8482-8d5220489c70,b644678c-158b-3637-829d-dd1aa191450a,ff585a85-41de-3c28-b3c8-5c84465d08ef	1,1,1,1,1,1,1,1,1
32d71133-5abd-34ff-836f-4f1b6c4cc522	ced390e9-e1b4-3a59-bf69-defaa9dd37ea,34aec1eb-1573-31b6-a372-bcff131fb5b4,059c5495-7f77-357a-ae3d-0220e090d2d6	2,1,1
6c95b30b-3347-3795-94ad-ec3dccbee7d7	81e06e76-f893-3d72-8783-a8049d8ac365,43ab331c-d574-3ee9-9a49-068868d536d8,d47731e0-f2b4-3a96-ac6a-12b1795dfc07,af7d109f-7766-3ba6-9f6e-4da4fa7f2db7	1,1,1,1
d1962e3c-5173-37f8-9497-8c507151fa58	21888101-4daf-3cf6-8621-6a10ae95d5d9,d83d8de5-5794-32a4-845b-3309a1b58691,2b4dd0ef-1bdd-33b5-9012-a18381eccab6,d1274b5e-856f-32a2-8127-52c243a23035	1,1,1,1
32742ee7-5f0b-370d-b400-c171929256dc	36116fc1-916e-38b6-aff1-4b817243eced,4b23a463-cfeb-35b9-98e1-d1a42d06b783,07551a79-a01a-39ab-85b3-d330c008dd19,96e65aee-81bb-3bac-b3ab-59af7dd9fb68,10e59278-77f4-3ff5-8141-44a620228ff5,669d80f3-5ec0-3687-8fc2-73dd8deadc84,a3cabd03-74c2-3ac5-9a3a-d8bcc08c6a6f,acc68443-7b60-3ba3-afa2-efa7cf7ae0b7,ddf55c01-3b97-3207-be76-6eadeb0a6be4,1cd5577c-00d1-3507-a167-399dad7e25bf	5,2,2,2,1,1,1,1,1,1
45fecb35-dc37-3171-b17e-ca89a9d1138f	3a7fdafc-8220-3693-86f7-13305db64fbe,e2edd4e0-42f5-34b2-a311-62f8a9e855ad,ba81b5f8-a42d-3885-88b8-38e6fd3b49fc,b66e45da-a8f5-37b9-b19d-13832399a381,77a811c2-50fe-3499-8ea0-0e2a97785bbc,4fb82d93-7217-3c87-967a-4fe43c355bf5,5ae516c7-f6eb-37ce-8c36-3961e2a94acb,fcbb61ea-f5c1-380d-af7d-378e8651f593,d30320bb-bb78-3bd3-9088-28afdebfd1ce,2528e1f3-3360-3c29-b9a2-6caf9f0825e2,970ef934-a161-3c4e-878a-2088dd1d84be,ff29f9b1-a92f-3c4d-93e4-7693b8972b6f,30b2f2d2-5a98-3c44-89f9-6717cb03d091	1,1,1,1,1,1,1,1,1,1,1,1,1
8a8aebde-52d9-36e6-8ab4-9345c31423a1	5ee3a235-e3c2-36a8-b1bd-81866f0728ec,dd708c50-3e6b-3ec7-9d77-2706156a15a9,10784db0-53aa-390c-adbc-22acc3d34e5b,1675388a-f1d1-3f10-8426-0cbf4fb79cff,60008d65-4548-3f34-95d3-acddd34a2d1f,d5e616ea-8dd7-3ca0-8bc0-f951ccc36533,a61504ce-42cf-3ad1-8b47-5cce0adfbf78	1,1,1,1,1,1,1
47a55a6a-c88a-3836-88e0-6653c7ffe79c	4c787ad8-2933-38fd-b207-01f81950713d,6c19517e-62e0-31d6-9e4d-69772730c155,400b456c-8999-34c2-b7aa-0d2cf6246d9b,f83a2422-63dd-3c8b-a3a9-e3c581318270,b9c9754b-67be-341f-9045-8ec508070214,e4871674-c655-34b5-afdb-a9fdfaf3e926,3f7b511c-9b5f-315a-841d-6ad4abfcb58e,7a9713e2-a830-32e7-b8be-47fd68750967,acca4aa1-18c5-3645-b5bd-84af1a63ae45,31ad74e2-b8ed-3c5d-8b43-5718be872ee7,17a86190-e460-3581-a1b2-e6d8866ef78a,af042d73-ab42-3196-b907-b160465f5e36,4fcbeaba-ae67-3a4f-a59a-416ee6592b17,b540e1f6-a02e-3c69-a821-ab812bd49121,0c3bf122-3b95-3a14-8793-9f8936f25fc5,36e76b33-40de-314f-9e0a-28dcb20f6193,f7a4658d-ed5a-307a-b09c-b40cefd7adf8,4c6e1939-ef78-3644-8c7a-38668f807c6c,f2d61ca7-db57-3b44-92fc-050c7a14e7e0,8c1b4073-2ee3-3a7a-9f9a-4f514c73955c	9,5,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50c3722a-17b0-35bc-aac7-545fa16fcb95	5290e966-b850-3e8a-b19e-c7b4d67a5cfe,6c72087a-d07f-32c2-abb9-a569e161afdd,7da91b64-1d74-3b94-bdc9-0674dd5102da,5eb0fb6f-6d10-3231-af78-88a319b07330,56acd931-e792-3299-ab83-2e37a7662b51,c91794e0-b6c2-3fc9-b0c5-2278f160653d,d606dad3-221b-3a25-b6a4-33cea16d19db,708a9b7a-b8ca-3342-8f41-bc06b474d0d2,64b5565e-b0c4-3675-9727-5c276be4fda0,db0b7232-9a86-3f9a-81b1-9747324e117f,0620949b-d2a8-3a88-ab51-799f59f23508,9e851e09-185f-3b63-ba9f-7e8408e7ab4e,1c8f9f18-4959-3603-940d-a3bbd4eb9613,7054d309-eaf4-31fa-aea7-8bfdd4c1b752,d8351495-de26-3edb-822e-7d7287005f72,f9f8151a-4f60-3013-8de8-9528a6e2c04b,787f20bb-bc3e-3c05-a9e0-d4112faa2527,5c35c69b-25be-3dcd-ab34-4726d7bcf939,c28d4727-bc43-3d79-a8c2-b584ca9460f2,8f01b1d3-6041-3059-940b-535dbb87e0c3,1c356cf6-f3ae-3863-b1d8-49a3500eb521,82638cb0-174e-3121-b3dd-49b4270de461,f8ddb90d-35bd-3e28-8429-584ddddee00e,17bbee58-fbe0-3547-b35e-44be26c52804,2f114ea3-2c2c-30ea-9486-a74713cf1a16,e3b97c89-6e89-3f0a-842c-6c9d5bf1b82b,d1b504df-d0a3-3a7b-8282-e958cb991ff6,bf0eae3b-2cf5-3607-93bc-46227acf57ef,ee2dc4a1-61bf-3c4b-9d98-dd6fe71da9df,a726ed5c-7004-302b-a30b-80139d38db1d,bcd00ab2-3986-3b36-8b2c-f6bf29676b9c,497fa02e-bf4f-362b-bd1a-ff7660b6eaf8,7cdd880d-c5af-398d-a2cd-5e1ca02005f5,7279e8c3-f82e-3d43-a27e-5c6a1b215ba4,fe3b0448-3c32-3540-947d-6ca3fba87e07,e048209c-8dc9-31b8-94cd-b3a14ea32745	7,6,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b040fe1e-f021-31fe-881e-d5685d173d4d	8cf16dc4-246a-3673-95e6-0592af634929,563ef5f1-9eb9-3800-a764-b985df669c93,c98f2cff-c071-3d1a-aa12-6ae264022087,71bfa2ca-e801-3bc9-9793-e602ffa0f74d,e1020f57-7cf0-331e-a052-4f977a3d7f0e,3341e0c8-e8e0-36bd-bec2-966a800a3f70,c0fc62b0-fd65-3699-8264-46381f02140a,52c73a52-3066-38c0-b156-5f1b73fe0d1e,a98465fb-0b17-3efc-a72f-d4711d7d67d2,34c84158-33ee-3cf6-8a56-23a42720f487,bd6b279e-f89f-3191-8839-379ddd3490f1,d762b4ac-9a08-3a18-8a6f-8ce5a410edcc,44dc246b-1578-30af-a343-ce29579ac6c9,3b93e63c-d4f8-3642-811c-09c2066d4842,1f3c7ae8-31be-336a-8bf7-99471784584b,89dae18f-dbf5-3c81-994b-09076ab0996a	6,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
dd9e94d0-4219-353d-9436-82cf6eca0d62	079cc882-7df0-3960-9920-871945ad693a,32e00fcd-0394-3dec-953b-cef574051b9b	1,1
a5300244-dd9c-3e8c-94df-f1ecc1c0495b	48f03f89-4194-3d59-82fb-54860a709e55,32355502-39a1-387a-9e28-8ddf263023a1,179131c4-ff9e-3f40-a978-70b0646414d9,d2c5d6b1-f311-307d-b40a-b3ca34d10434,877d8545-bf8a-32eb-8f1b-b2a9765b08f5,1e979ef0-f9d4-3bf3-9735-9541f16d0652,17c4176d-775b-3418-8a8c-9a886a46be26,bc1ca003-1eca-3d86-ae40-7c97706c43ac,159e9df8-e8dc-3513-b523-03923ad44070	1,1,1,1,1,1,1,1,1
5befea47-5277-395b-9881-648e5a2453ca	9fb43703-96d0-3ec4-9322-73487066c4c2,cf742a81-2aab-3c13-ab9c-a0179f307e3b,087e9d2b-4401-3558-b99b-00292851f71e,3330c67c-a0e4-38ee-b714-02473d12bc78,c6e7392d-7026-377b-b313-d47c8dd62895,cdaddc6b-1afc-3076-8d1c-66538c68c36f,dfd64b54-6c73-3acc-a73f-5981524d99a8,332842c3-1454-39ed-b925-72167531bbfd,1d3a31b1-875a-3eef-b2d5-f446e3950dc1,66f50465-7741-3e0e-9765-f304bce18f40,be3415c2-f678-3b87-9538-d0d88c8c88ee,b7156e2c-3797-39a1-bc9d-60353ec48153,89eb70f3-0c74-3866-847a-046617f3396b,fa212fc2-2ae6-3f58-8c95-2fffad8b245b,fe2a3a7f-caf9-3d2f-9b42-2526cd10c823,2092f5a0-81e9-32cb-af0a-32cfe03af50c,425ca865-d53a-3982-86f4-723e57229715,09b24fd8-7c40-3e0c-b99c-12194a25ba4a,da202031-d9e9-3354-8efc-b51640f50c12,768e3294-1586-3cdd-bb60-0d84932ae20c,f8b7fbb5-4ea4-3c11-b29c-f6a870fa56f4,c89a439a-f486-3a4b-b8c0-011bf2f86a05,e31f330f-cc12-350d-aa5c-74e986de43c0,05dcb457-2e60-3fd3-aa04-f6dd85a290af,81530e66-8446-3a4c-a12f-948d7f90f722,7c4bf69b-79ca-3e5d-9fd0-08a7957bbf6d,64e229b3-1ffb-3403-b11a-98ecea8eade0,9216dcd2-ed50-3ba0-afb5-b2d835352ce6,62df78bb-8644-37a8-bd13-201f5b731cab,20186ca9-96f2-3457-b04b-00954e975bc8,ef4d594f-e196-3bea-a1d0-707f66fd61e9,913fb945-3516-3093-be3b-9387db909183,309fac1b-6d81-31f1-9f32-6bef2b493ec2,4cf0b550-1b25-3c91-bc1c-edf84e163765,24ebe8f7-1e25-3971-8e8b-1a9139471803,a187a97c-8b6b-3fb4-bb72-3520ed57fe4a,ab3e269a-f59a-3ea4-9a5e-36f0a8f0c561,4e4a6b47-a748-3b46-8645-e94496dc4441,1d3e3b86-001f-388a-bb18-8972bdbe7136,6ea23563-3d97-3865-889a-d098e9070cfc,a551781b-69c4-3aab-8eec-8f4c7f908b14,40204256-487d-347e-abaf-0bc3e05576b5,d238cd33-cf17-3b3d-ba04-4583ae684a16,de9230fc-81ab-30fe-bb56-4a54ae73f5fb,22854ee6-589a-3908-b5d4-89bb204c3acd,c35719f7-df3b-3e9b-83a7-96dc6a6ff95e,e8fb1f29-eb13-3865-831e-d24ef8edb1c2,0ac5e2f8-ae14-3733-8261-e9f9f2e5087b	5,5,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0ddf4cd7-a76b-3a03-8aa0-f95d3b84f898	caad6dae-7677-3d1e-b1e5-45f95ed6b9f5,ade14728-7193-31b7-a2bf-0e08f5a5130c,d2fc8578-f31a-336e-8de6-fb3bc5bbdffe,1d37c7a9-67dc-3a26-94ec-502afc6339ca,dab4c65d-8456-3bbb-89cd-c26890fe13b0	1,1,1,1,1
58df157d-dc0d-3b48-857d-7f7c6118a7ae	120ad8d7-6c7e-322d-b5bc-948770efa619,ede533a0-3b33-359b-92f8-5766e6b02df1,f440c1fc-becb-356e-b9c8-3ddb9b879047	1,1,1
f0e238b9-90af-3f42-b092-3572c9019130	3b066961-6141-30ac-9a50-36be64a8692c,9eaf6bbc-9564-3954-9a51-f2a322c2228b,5bf32665-d4da-3994-a451-90e9412c0997,b7f8937e-43be-3979-b776-d692042adcaf,13e3cb18-b15c-3993-aa34-718c8e7de696,94619058-bf0c-321f-b650-eb3ee693235f,ba015166-78fc-321c-a056-1a52fc4a1fc5,7107c65b-d8f0-33d6-a859-8bc0809aa97d,e2c0c04b-6588-39f1-806e-1178b8e099d0,ae333dde-5b20-378b-b64a-95129a028edf,2b5b60ed-ac6a-3300-a690-f4c2de9e19ac,2c22fb9a-e44e-3864-8bf3-e28ab07a0b28,afa16283-8a7d-37b5-9b75-bd0feb837a7e,a1b56022-0598-3add-ab21-908c7d7b8126,0cc1b82b-827e-3f73-9abd-abf2fe1038da,1707b7bd-710f-39a6-8f74-d5baa74d5759,cbc8262f-8dd7-3151-affc-a27a04171187,8ea15655-c424-37bf-8441-5e6a4008ba82,811517cb-2e1b-3b0d-a548-dae7bb25e665,e579fe73-8b2d-3420-8335-bd848f38594d,fa6f6c93-429d-31f4-87d9-4a624fafce6f,2dc04c32-243c-3db6-8839-a6cbf5770d69,f079a4f8-4e20-3768-9e9f-26cb2b410260,410cd04f-57cd-3891-a7a0-0ff83798ef34,b8c83e0a-c000-32bb-905b-cee2e729a8c5,19a59c9a-ed38-35c5-a643-0337ae3b427e,3b3bdcd4-ab30-3e94-a3bf-b11509db48b9,0a5e489b-d8cd-328c-b17d-b1a88e2802d4	3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57d84794-7749-3b82-85ca-d0a97f2882b4	d6865298-722d-38f5-9d21-68e773f644e2,0dc1c5b8-768b-3e1b-9e60-5ee4fde7de61,86dedffc-83c5-3a4a-ba3d-ff4ad942e19d,0d63b88c-886b-342a-85e5-544c1d44e0d9,d4cee4e7-b5e8-3c7c-901f-964e0cb34e9b,b549672f-9208-3791-9393-a2d48688a5fe,9c912069-cebb-394a-bef9-4bfcf6eb3534,017c2565-05c6-3701-9aff-bfae8e02c2dd	2,1,1,1,1,1,1,1
